Negative,"الى ابن بشار الاسد: كس اخت ابوك:)
"
Negative,""" شو نوع الحشيش ؟؟
"
Negative,"الحق عالحقير اللي نزل المنشور_بجوز اهله لابسين منه_ولك لاتنزل اشي زي هيك يا؟؟؟!
"
Negative," هذا تشهير ملعون والدين المفروض ما يعرضونه
"
Negative," الغباء واضح
"
Negative,"الحمد الله علشان نرتاح من جميلة الدعم
"
Negative,"﻿و الله و الله عباره عن أعاده تدوير للمخلفات النوويه و الأردن منها بس الأرض و الجمهور بتراب الفلوس ارحمو هل البلد هلكتوها صرنا علا لسان الكل انا إحنا حراميه و بس كلشي انباع بالبلد الواحد خايفه بكره يبعيوه كمان ارحمونا الله لا يسامحكم
"
Negative,"﻿التقدم والازدهار يكون مرتبط بقواعد الأمن قبل الشروع في بناء المفاعل عليكم قراءة التقارير الصادرة عن هيئة الطاقة و المخاطر التي سيجنيها الأردن جراء انشاء المفاعل يا عزيزي ديمونه انتهى عمره و سيكون المفاعل الاردني بديل في أرض ستكون مكباً للنفايات النوويةة المطلع الله
"
Negative," متفقين معهم... و البرنامج خايس
"
Negative,"ذبحتونا
"
Negative,"﻿ سخيفة
"
Negative,"﻿المفاعل النووي سيحتاج لشريك استراتيجي يمتلكه او جزء كبير منه و ستدفع الحكومة الأردنية ثمن الكهرباء لهذا المستثمر لذلك يوجد احتمال كبير ان ترتفع هذه الفاتورة
"
Negative,"﻿ ﻋﺎﻫﺎﺗﻚ ﻳﺎ ﻭﻃﻨﻲ
"
Negative," ملعوب عليهم
"
Negative," انا لاحظت بلبنانيين انهم ماعندهم روح الكوميديا نهائيا 
"
Negative,"غبيييي من جده
"
Negative,"من وين انجيب حرام عليكم
"
Negative,"﻿ بالله عليك فين الاناقه في الناس اللي بتغني دي 
"
Negative," كدا عيييييييييييييييييييييب أودني راحت فيها
"
Negative," من يستمتع برؤية الناس في مواقف محرجة فهو سادي و غير اصيل و نفسه ضعيفة و مريضة
"
Negative,"﻿يا جاهلين .. يلي بحكي عن الطاقه .. النووي وجودو كفيل بوفاة 10000 شخص وولادة 10000 طفل مشوه .. ولو انو اشي منيح كان ما بزتوه بالصحرا .. وجودو بعيد بقلل مخاطر بس ما بمنعها .. و يلي بحكي انو احنا امه جاهله ما بدها تطور .. بكون هوه الجاهل و عدو نفسو و عدو الانسانية .. و بلا ننوي و بلا زفت ... قال نتطور قال . .لو بدنا نتطور طورنا حالنا من زمان مش على دور الننووي .. شعب جاهل
"
Negative,"﻿للأسف البعض يعتقد ان المفاعل النووي سيحل مشاكلنا الاقتصادية و لكن الأردن لا يمتلك موارد مالية و هذا يعني الحاجة لشريك أجنبي ""كما اعلنت هيئة الطاقة"" يملك غالبية الأسهم كما في تركيا على سبيل المثال وذلك يعني ان هذا الشريك سيمتلك الجزء الأكبر من المفاعل ولن يكون ملك للأردن وبالتالي ستقوم الحكومة ايضاً بدفع تكاليف الكهرباء للمستثمر وبالتالي المفاعل النووي لن يوفر لك الكهرباء بسعر قليل
"
Negative," وهاي المضروبه جايخه على وين
"
Negative,"لقد اتحفتمونا بلجوكم لجيبتنا التي انفجرت بفضلكم و الفاسدين يتنعمون باموالنا فهل اصبح فاسدا لأعيش
"
Negative,"﻿ يلعن اوم السخاافه
"
Negative," حتى بالستايل مقلده الله ياخذ عمره الغبي 
"
Negative," قلولهم هذا سوبر ستار مش مسابقة لبياع الخضار
"
Negative," ﻻ تخليني اسب هون هاااااااات
"
Negative,"إلى بشار الاسد : كــــس أخـــتـــــك :)
"
Negative," ياحيوان 
"
Negative,"شو بدو بهالشوفه ؟؟؟؟؟؟؟؟؟؟؟
"
Negative,"قصد وهو كبير
"
Negative,"لو كاكا بالبرازيل كنت اعطيط لايك بس هيك فشر
"
Negative,"الراجل الابس ثوب عليه جاكيت شكله مسطول من جنوب السودان 
"
Negative,"يعني لو عايزين يبعوه بلغوني من القرف هاض يع يع يع 
"
Negative," ياجماااعه يقولون بشار الاسد ماااات
"
Negative,"بارد ومصقع
"
Negative,"الله حيك شيخ ابراهيم بالفعل حكم يا نشمي
"
Negative,"﻿  سبحان الله غصبن على الي مايرضى ودهم يروحون النار حتى بالحرام موفالحين
"
Negative," والله شويه عبط الي بيغنو والحكام كمان
"
Negative,"﻿ يا سيدي هدول عاهات ولله يعني فيك تسحب عليهم قرض من البنك كونهم عاهات 
"
Negative," الجيل الي هيحرر فلسطين شوفه في سوريا يقاتل العلويين الكلاب لكن ربي يعلمهم فنون القتال ويربيهم،،
"
Negative," والله شككني في البرنامج انة سوبر ستار او برنامج كوميدي
"
Negative,"﻿ هذول مخانيث ]
"
Negative," رح مت 
"
Negative," هذا اللي انت فالح فيه بس..كيف تختار ضحاياك بالسرق جعل العاهه تصيبك ولاعاد تطيب منها ياولد الحرام
"
Negative," اااه ياشويه عاهااااااات
"
Negative," فيروسات بشرية
"
Negative," الله الله ياشيخ ابراهيم ..حكم والله يسعد مساااااااك يارب
"
Negative," صوتك موش حلو
"
Negative,"يلعن امك 
"
Negative,"والله ذا الادمي معاق
"
Negative,"انت واحد  عنجد قليل ادب الله يموت الي امثالك
"
Negative,"انتو كلاب ازى تسو المصحف بى كلابه زى ده
"
Negative,"الى جهنم وبئس المصير
"
Negative,"والله انا خايف انو طخوا بعد هاي الصورة 
"
Negative,"و إلى أسماء الاسد : كـــس أخـــت زوجـــك :)
"
Negative,"كلهم فاجرين
"
Negative,"اعلن الانسحاب يا حمار
"
Negative," جورج وسوف حلب مو طبيعي
"
Negative," هذا انا واغني وانا بالحمام وانتوا .. بكرامه صوتي احلا من العاهات هذيل
"
Negative," صار عناد وكره و قلة أدب.... . بس ظلموها
"
Negative,"﻿للي مفكرين المفاعل راح يطورهم - المفاعل راح يدمر الأردن و المنطقة اللي حولها لأن الفساد الموجود بالأردن مش موجود بدوله أخرى وهذا يعني أن الفاسدين رايحين يسمسروا و يلهفوا لما يوصلوا اشكل مفاعل للأردن و ناسين أن المفاعل يحتاج إلى بحر ماء للتبريد و نحن لانملك ماء للشرب و ناسين أن التطور يكون بمشاركة الجميع و ليس بقرار فردي و ناسين أن الذي أقر المفاعل هو المحتكر الأول هيئة الطاقة و أن شاغرها بقي معلق أثناء فترة تسلم طوقان وزارة التربية و التعليم ؟؟؟ لدول المتقدمة بدأت تبحث عن بدائل للمفاعلات و احنا بنشتري الخربان منهم مشان التقدم و بلدنا بفضل الله لديها طاقة الرياح و طاقة الشمس لماذا لا يتم إستغلالها بدل المفاعل النووي طالما أكلنا معظمه فاسد و غير صالح بسبب الجشع و الطمع و الفساد.
"
Negative,"الله ينتقم منهم اجمعين اللي في بالي
"
Negative," الظاهر عقلك تافه من اصحاب العقول المقفلة 
"
Negative," مياعة وسئالة من عدولة والي معو
"
Negative,"﻿اللي موافق عالمفاعل يبنيه جنب داره ... ما يسطح الواحد غير المتحذلقين اللي يخلوا حالهم مثل ابو العريف ما حد يفهم غيرهم .... رابع افقر دوله في العالم في المياه و تبنى مفاعل نووي !!! استنوا لما يطورو مفاعلات نووية صحراوية و بعدين اشطحوا
"
Negative," واللله الناس دي ما شايلة هم ابدن علشان كده مسخرو نفسهم او كرامتهم راحت
"
Negative," دمهم ثقيل
"
Negative,"﻿مش شايف العالم مش ملاقيه الخبز . كل واحد بشتغل على سياره رح يوكل هوا و بارتفاع المحروقات الاكل و الشرب رح يرتفع
"
Negative,"﻿ والله عيب بهدلتو حالكم 
"
Negative," عااااااااهاااااات
"
Negative,"﻿ كتكوت ضعيف الجناح و الدنيا غدرت هااا
"
Negative,"﻿ يا فضيحتك يا لبنان بهيك عالم اما هيدا سكت اني ولك دخيل الله خليك ساكت
"
Negative," اصلن صاحب البرنامج ماخذ شباب الامه مصخره
"
Negative,"حتى نعرف نحل مشكلة المجاري بعدين منعمل مفاعلات
"
Negative,"والله شوي وتجيني جلطه لما ماطلعت الاولى ذيك المره
"
Negative," لا والله ماهم اللي مسخرة انا اللي مسخرة اللي تفرجت عليهم 
"
Negative,"﻿صحح الخبر . مش تحرير المشتقات النفطية و إنما توليعها
"
Negative,"الفاتحة علي ارواح الغلابة
"
Negative,"يلعن شرفك شو واثقة من حالك 
"
Negative,"﻿الرفض القاطع للمشروع لانه بس يتم و يشتغل تمام رايح ينباع او يتم تاجيره و نصير نشتري وقود مخصب و يصير اغلى من الكهربا لانه للاسف ما فيه شي بعيد عن ايدي المفسدين و الاستغلاليين او يصير زي مشروع تسمين البقر ؛ينتجو الطاقه و تروح لاطراف خارجيه خالرج اطار حاجة العامه
"
Negative,"غبي الله يزيد غباك 
"
Negative,"لا شو انا مسخرة كلكووو خنازير
"
Negative,"خنقوووني
"
Negative,"تعليم الاطفال علا الاغاني وعلا الرقص بدلن من تعليم﻿ القران الكريم بدلن من تعليم الدين الله لا يوفقكم
"
Negative," الله اكبر شو هيدا اكل الرجال
"
Negative,"بقرف زيك
"
Negative,"اللي لفت انتباهي الدبه اللي﻿ جنبها
"
Negative,"ولك واحد كندرة 
"
Negative,"نا بدي نموذج لسبونج بوب ههههههههههههههههه
"
Negative,"حيوان
"
Negative," شيئ مؤسف  الله يهديه 
"
Negative,"﻿ وعرض اختي انك لاسع ياادمن عساس لو بدها تضرب من هسة خايفة منك
"
Negative,"ومن خسئ الشيعة اخوان القردة و الخنازير
"
Negative," ازا كان حالك احسن من حالو دوس لايك وقول سبحان الله 
"
Negative," اين ذهبوا العلماء والمخترعين والمفكرين .. جرب في جرب
"
Negative," عاهاتك يا وطن
"
Negative,"﻿ تضحك كانها مفجوعه من شيئ
"
Negative," فاشلين الى ما لا نهاية
"
Negative,"﻿ نسيانك صعب اكيد 
"
Negative," وربي كلبتي جات جلست عندي أول ما فتحت هالفيديو ويوم خلص التفت لها إلا وألاقيها نايمة 
"
Negative,"تليفيزيون المستقبل صار سيء للغاية ما أدري ليش!!
"
Negative," بنص المقطع سقاله موطبيعيه
"
Negative,"﻿ عاهاتك ياعرب
"
Negative," عاهات العرب الجرب
"
Negative,"وادم علينا يارب نعمة الامن والامان وسائر بلاد المسلمين
"
Negative," فاضل قلمين و نخلص , حلوة يا حسن
"
Negative," يا ربـــــي هذا مستحيل يكون كائن بشري 
"
Negative," تخسا هما وكل واحد بشد عأيدهم مشكلتو شعب سوري يدعون البراءه وهم في قمة النذاله
"
Negative,"قلة ادب 
"
Negative,"ما ازنخ منك إلى هاي الروابط اللي بتسم البدن.... بتتعب يعني لما توخد الصورة وتنزلها تنزيل عادي
"
Negative,"صرماتي براس اهلك
"
Negative,"تفوووو عليك
"
Negative,"انت عنجد بنت فاشلة
"
Negative,"شو بالا يا دانيا و المشكلة مش عارفه تكتب هعهعه
"
Negative,"﻿ايه راحه فيها المسكين ياحرام
"
Negative,"فاشله
"
Negative,"شو هالافكار الجهنميه يا خال
"
Negative,"شي مؤكد انك حمار 
"
Negative," حركة ارحمينا الله يشيلك اقول كيف اخوكي وابوكي راضيين عنك اف عندك ايزي
"
Negative,"اذا كان هيك الخبر انا ما بدي اعيش
"
Negative,"كلامك في غاية الجديه صحيح
"
Negative,"﻿ و الله انو مكب نفايات نوويه و أنا اشتغلت بالمفاعل و موقعه بعلان بالسلط 
"
Negative,"﻿حسبنا الله و نعم الوكيل فيكوا
"
Negative," اما الغبي اللي يقلد جورج وسوف
"
Negative," مجنون صوتها انا
"
Negative,"﻿ السماعات خربت 
"
Negative,"﻿  أخ يا بطني عورني من الضحكككك 
"
Negative," فعلا فضايح ما توقعتها في شبابنا المتخلف اخلاقياً وصوتياً وبدنياً اها وعقلياً بالتأكيد
"
Negative,"﻿ عاهات
"
Negative," هم اللي مصخرو انفسهم
"
Negative," انا ابو عدولة هذا لو قدامي صدق اني راح العن ابو من جابه
"
Negative," ناس تبي تتمصخر ماتدري شلون
"
Negative," يلعن اخت اليهود اذا بدهم يرجعو شبر من فلسطين ل هاالمنا
"
Negative,"﻿ ومازال العود مصدي 
"
Negative,"لهالدرجه في متخلفين في الوطن العربي؟؟؟؟؟؟
"
Negative,"اذا الخبر صحيح انا اول شخص بطالب بالهجرة لاي دولة خليجية او اوروبية او حتى اسرائيل
"
Negative,"﻿ من اين لنا المياه لتبريد المفاعل النووي فهو يحتاج الى نصف مليون مترا مكعبا من المياه لتبريده سنويا على الاقل والقاصي والداني يعرف اننا في بلد يعاني من شحة المياه اما كعلوم و معرفة بالعلوم النووية و الطاقة فانا احب ان يتعلمها المتعلمين في بلادنا بدءا من جدول مندلييف للعناصر مرورا ب العناصر المشعة و نظرية اينشتاين للطاقة و نظريات الفيزياء الكمية و البحث في عمر البروتون و النيوترينو والكواركات واللبتونات والuncertainty principle و النظائر المشعة و تفتيت الذرة و اشعة جاما و بيتا و الفا و الراديوم و البلوتونيوم و البروتونات و كافة النظريات بما فيها انواع المفاعلات النووية و تجارب الامم فيها مثل اليابان و المانيا و روسيا و فرنسا و امريكا و للعلم فقط انها علوم نظريا سهلة و بسيطة و يستطيع فهمها حتى الانسان ذو الخلفية و الرغبة العلمية و على جميع او على الاقل جزء من علمائنا ان يقرروا المسار الذي يجب ان نسلكه و نسير فيه بهذا الخصوص بموازنة المخاطر و المكاسب و بعدها و على اساس النتيجة و الفائدة الواضحة يتم الاعتماد لقرارهم ان كان سلبا ام ايجابا
"
Negative,"اذا اليابان اكلت هوا من النووي كيف احنا
"
Negative,"﻿انا لله و انا اليه راجعون و الله يستر هالبلد
"
Negative," برنامج ساقط
"
Negative," اكاديمي اللي خلفت عاهات للفن المعاق حاليا فيزيدون الطين بله
"
Negative,"﻿الله يكون في عون الفقير و الطبقه المتوسط سوف تنحدر اكثر و اكثر
"
Negative,"﻿ طوقان بدور ع منصب يضل فيه عشر سنين لقدام لاسئلان في نووي و لا سلامة الاردن
"
Negative,"إحتمال ما يشارك الليو  االبايخ 
"
Negative,"مش من بني ادم انتي من جنس الحيوانات
"
Negative,"عيب يغني ده السادات ! وده ابن مره 
"
Negative,"حبيبي شرلبوني يموت ب شرلبونا و انا مدريدي﻿ لكن ماني مغير لعيونه
"
Negative,"Noاكيد بقرف 
"
Negative,"لهم صارو يبيعو و يشترو في البلد متل ما بدهم
"
Negative,"يارجاااااااااله ينهاااااار﻿ منيييييلل
"
Negative,"
"
Negative,"واحد هامل 
"
Negative," لا محالة أول شيء يحدث له بعد عودته للمغرب سيتم اغتصابه كالعاهرة
"
Negative,"﻿ والله على بالي مجنون 
"
Negative,"فشرت عين الشيعة والله بنحرقهم حر
"
Negative," مين بشار العاهة هاد الي بهدد، اي عند الجد والله للنساء والبنات تتطلعن قبل الرجال في هالحالة ونلعن ابو الساعة اللي طلعت بشار وغيره شو هالحكي، الاردن قوي بجيشة وقائده فعلاا هززلت قال سوريا قال ولا النعامة او رقبة عالية بدهها قص
"
Negative,"﻿ يشبه رغد مجنونة هيافاء
"
Negative,"﻿ لو حد يا جماعة يعرف طبيب اذن يدلني ولا شكلي هارميهم خلاص باظو 
"
Negative," فعلا زي ما حكى اخر شي .... مهزلة .. وانا مهزلة اللي ضيعت وقتي اشوف هيك مسخرة .. فعلا اني مسخرة
"
Negative,"﻿ عاهات اللهم لاشماته
"
Negative," تم تنفيذ الحكم الي في الرد الاول وتم اعدام اول راس والباقي بالطريق
"
Negative," بعن الله ابوك انت وعدوله يالسامج
"
Negative," والله ظلموه لجنة الطراطير
"
Negative," يعني ما أختار الا الاغنيــه اللي أغلب أحرفها الحرف اللي يقرط فيه 
"
Negative," اهما ودهم يروحون النار لكن النار مارضت فيهم
"
Negative," مررررعبه
"
Negative," مقرف جداً هذا الشخص !!
"
Negative," المعنى الحقيقي لعاااهاتك يا وطن
"
Negative," لآ مش فاهماك
"
Negative," والله ما في اشي مزعلني الا انه اسمه محمد
"
Negative," لو يطلع عليهم 10 من مخيم اربد و 10 من مخيم الحصن و 20 من مخيم الزرقا و 30 من مخيم عمان و 20 من مخيم البلقاء و 20 من مخيم الشهيد عزمي المفتي بفضحو عرضاتهم كلهم
"
Negative," شو هيدا دلع اخر زمن
"
Negative,"فشرت عينك 
"
Negative,"شو الاشي الي بيضحك (ما ازنخك)
"
Negative,"الله يلعن ام هيك نمر
"
Negative,"من هي اصغيره اغاني والله انقلبت ادنيه﻿
"
Negative,"﻿إبداااااااع يا أبو يوسف﻿ ...... و الله حرام يطلع من البرنامج .... العتب على المصوتين ... أتوقع لك مستقبل زاهر يا بطل .. صوت جميل جداً , اللي يقول إنه إنظلم يعطيني ( لايك )
"
Negative,"يع يع يع قرف
"
Negative,"امين يا رب
"
Negative,"اتصور لو ظليت ما اتعلق احسن لانه تعليقاتك مقرفة 
"
Negative,"الاشغال
"
Negative,"﻿اللهم انا نشكو اليك ضعف قوتنا و قلة حيلتنا حسبنا الله و نعم الوكيل
"
Negative," هذه البراامج اللي تخلف العاهات للفن الهابط فن اليومين هذا
"
Negative,"يخسو الشيعه الخنزير
"
Negative,"﻿احنا ما بدنا اياه لانا ما منفهم المفاعل النووي فوق طاقتنا صعب علينا و بكرة بذكركم و سألوا الباص السريع الثقة معدومة ... القمح فاسد المصفاه مش حسب المواصفات الخضار و الفواكه مواد كيماوية شوارع مش مصانة حفر و مطبات ....الخ الافضل استغلال الطاقة الشمسية او الريح او الماء.. ليس هروب من التطور و انما الابتعاد عن الفشل الأكيد عبر التجارب .
"
Negative," تفو كس امك حمارة
"
Negative,"يا الله إنك تلطف بينا يا كريم ... أغلب محطات الوقود اليوم رفضت التعبئة هي و مراكز توزيع الغاز .. الله و أكبر على المحتكر الله أكبر عليه , نحتسبه عند رب العباد
"
Negative,"﻿انا مش مسؤول عن الحرامية يتفنجرو بمصاري البلد و انا اشحد
"
Negative,"﻿يا اخوان ... مش عارف ليش النووي و احنا عندنا النووي الطبيعي ...شمس و رياح ( نسبة سطوع الشمس بالمملكه على مدار العام 290 يوم من 365 يوم ) و عندنا بالاردن اذا خط ماء بينضرب بيقعدوا اسبوع الى 4 اسابيع لما يصلحوه ,,, ايش بده يصير فينا بكره مع النووي ... بالاضافه الى انه ما عندنا ماء نشرب ... من وين بدنا نجيب للتبريد ... الله يهديهم
"
Negative," يا اخي اطلع في صورتك بالمراية وشوف ادائك هوة اداء فني+صوت مناسب قبل لا تفضح حالك في هيك برامج تافهة
"
Negative," ولا جورج في الزمنات بس حرام يفضحوهم
"
Negative," والله انا نفسي بزعل اذا رجعت لانه مش احنا اللي بنستحقها
"
Negative," يتسابقوووووووون إلى جهــنم ..
"
Negative,"﻿  لا لا لا شي مو طبيعي
"
Negative," هل الثقه بالمشتركين زاايده لدرجة العمى أو ان محيطهم يجاملهم بجمال صوتهم !!
"
Negative," والله عاهات
"
Negative," اندهش لما عرف الحقيقة 
"
Negative,"﻿ اللهم لا شماته ليش ياربي  يحرجوا انفسهم
"
Negative,"﻿منكو لله احنا لاقيين حق الخبز لحتى ترفعو البنزين صار الواحد يحب يخلص دراسه عشان ما يضل بلاردن لانو ما فيها اشي لا رواتب و لا اشي جد بلد مش فقير بس كلو بوكل كلو و الله ما بنلوم الحراميه ع هيك بلد
"
Negative,"﻿ واثق من نفسه الحبيب 
"
Negative,"﻿يجب على الحكومة العودة بالتوقيت الى الساعة الثالثة
"
Negative," كاميرا خفية في الانحطاط الاخلاقي 
"
Negative,"﻿ليش ما نتعلم من الي صار في اليابان، وروسيا، ألمانيا ألغت نظرتها في بناء مفاعلات نووية و استخدام الطاقة البديلة.
"
Negative,"﻿يا أخوان القصه مش قصة طاقه متجدده او نوويه الموضوع كالتالي سواء عملنا هاي او تلك كلوا رايح في جيبة فلان و علنتان زي ما باعوا البوناس و الفوسفات و من اسبوعين لما باعوا المطار لشركه فرنسيه هيك رح يصير بالمفاعل النووي او محطات الطاقة المتجدده يعني بين قوسين آخريتها تنباع فقبل ما انلم تواقع لازم نلم بعضنا و نروح نحاسب كل واحد لعب قمار فينا و نحاسب كل واحد باع شغله بتخصنا و بتخص بلدنا بدون ما يوخذ رأينا لأنو احنا بلشنا نعد لورى و بعتذر على الإطاله........
"
Negative," سوبر سطار ولا بلاش
"
Negative,"نهايه مواطن طفران
"
Negative,"﻿لنفترض جدلا ان لا اضرار صحية و بيئية سينتج عن بناء مفاعلات نووية سلمية ، دعونا نفكر في الكلفة من حيث اولا: كلفة بناء عالية جدا لعدم امتلاكنا لهذه التكنولوجيا على شكل ديون تثفل كاهل العشر اجيال القادمة، ثانيا: لنفس السبب سنستورد خبراء للتشغيل لسنوات طويلة مما يزيد كلفة الطاقة و ليس العكس ناهيك عن حصول اي اخطاء مفترضة مستقبلا ثالثا: اين هو المكان البعيد عن المدن في الاردن واين مصدر المياه الكافية للتبريد رابعا:من حق المواطنين و اصحاب القرار الحصول على تقرير منشور للاثر البيئي مسبقا. بنفس الوقت نستطيع الحصول على نفس كمية الطاقة من الصخر الزيتي الذي نمتلك منه احتياطي هائل و من الغاز الطبيعي المؤمل مستقبلا و من الطاقة الشمسية و من طاقة الرياح بكلف نسبيا اقل بكثير من النووي دون اعباء ديون اضافية.
"
Negative,"نفسي افهم من وين جاي يا ابن الكلب 
"
Negative,"صحيح انك سافل
"
Negative,"انا خلينى ساكتة احسن
"
Negative,"احقر من هيك خيانة ما في
"
Negative,"حبة بنـــــــــــــــــــــــــــادول
"
Negative," لا بتمزحي يع قرف
"
Negative,"انا اشوفه انه عادي ولا فيه اي معنى وايش مليوني مشاهد والله انه ما يستحق الى هذا الحد من المشاهده وبعدين هاض شي مقزز
"
Negative,"""ما بدي غير 10 يعملو لايك للبيج
"
Negative,"عيب عليك ماتستحي
"
Negative,"فهم ادرى واخبر لا وبل اكثر انكارا"" للشيعة  وامثالهم
"
Negative,"﻿ مابتحكي معه هيك  انزلع لاعاد اشووفك جلطتني
"
Negative,"  يا ربي شو هالولد و الله مجنون مبيستحييش متاكدين انو مغربي
"
Negative,"لى جماعه الاخوان الخسيسة كيف بدكو الوطن يتصلح وانتو قسمتوه لفريقيين كل واحد منكم اخدنا لمطرح ومش عارفين واصليين لوين
"
Negative,"كلهم معندهمش احساس
"
Negative," والله تحشيش من الاخر
"
Negative," سبحان الله الزلمات ثافهوووون
"
Negative," اصواتهم مع التوتر خربت
"
Negative," حسيت كله تمثيل وسخافة و غباء
"
Negative," هذا اللى فالحين فيه العرب ، فقط الهبل و التخلف
"
Negative," حتى فى التخلف مش فالحين منيح
"
Negative," بقطعكم شو حقودييين
"
Negative," اللقطة الكزميدية بالآخر دمها تقييييييييييل 
"
Negative,"﻿ لازم يحكم عليهم بالسجن
"
Negative," مساكين ها البشر 
"
Negative,"انتة والمعك كلهم سافلين ووقحين
"
Negative,"﻿  غبي
"
Negative,"الا لعنة الله على الشيعة الى يوم الدين
"
Negative,"حفظ الله وطننا من ايدي المنافقين المتأردنين
"
Negative," دلع
"
Negative,"يلعن الساعة الي بشرت فيك
"
Negative,"الوحيد الذي لايتركني ولو لحظه""
"
Negative,"يع يع يع الله يقرفه وهذي يللي﻿ تقول حمضيات وش دراه عمره ذايقه طعمه
"
Negative,"الاء اختصري ماشي
"
Negative,﻿قرف يقرفك
Negative,"﻿بس مو مزبوط
"
Negative,"ﻣﻴﻴﻴﻴﻴﻦ ﺑﻀﻞ ﻳﺸﻴﻞ ﺍﻟﺸﺒﺸﺐ ﻣﻦ ﺟﻤﺒﻲ
"
Negative,"كلب واطي 
"
Negative," شو هاد البرنامج معقول عرضوه على القنوات!!!!!!!!!!!!!
"
Negative,"الهم اجرنا من الظلم ولا تجعلنا من الظا لمين
"
Negative,"﻿الحمدلله في خضم تفوق امريكا بمجال الطاقة النووية و سعيها للتخلص من نفط العرب , و استخدامها الطاقة النووية في الفضاء : نحن نجمع التواقيع لرفضها :))
"
Negative,"انا ضد المفاعل
"
Negative,"يا ترى الحكومه بدها تزيد دعم المواطن الي الله يكون في عونه
"
Negative," سوبر حمار
"
Negative," يلعن اخت المياعة والبياخة
"
Negative,"يا اخوان احنا قرفنا
"
Negative,"﻿هات ناس تفهم .. و المثل بحكي اسأل مجرب و لا تسأل خبير
"
Negative,﻿ سلمتك بيد لله فظيع 
Negative," لا حول ولا قوة الا بالله ليش الحرج هدا
"
Negative,"الله اكبر على كل ظالم
"
Negative,"عيب والله اسم المقطع
"
Negative," حرف الراء مصيبة ي ريس
"
Negative,"﻿ يلعن ام الحاله ياخي وناسه
"
Negative," عاهات 
"
Negative," حرام عليك كانو بقرة بتولد
"
Negative,"﻿ و بعرف حكايات مليانه عاهات مثلكم و مجانين يا صيدااات (جورج وسوف) 
"
Negative," بس الحكام ماعندهم ذوق للأسف
"
Negative,"لان ديانا كرزون البغله الاردنيه لا تستحق ذلك
"
Negative,"﻿كل واحد حرامي  و ما بهمو مصلحة المسكين المواطن الي بشتغل 14ساعة ب 6دنانير
"
Negative,"ولا بقلو بيضه
"
Negative,"﻿أوروبا كلها تريد التخلص من النووي و تحاول استثمار الطاقه الشمسية و ما عندهم شمس قد ربعنا و احنا بدنا نأخذ الي راحت موضته وولى زمانه من كثر إخلاص القائمين على مصلحة الوطن يا حسره
"
Negative,"بطلت اتجوز
"
Negative," غباء في غباء لان نفس الحركه صارت في american idol يعني قلدنه البرنامج وبعد التصرفات اوووف
"
Negative," استغفر الله مجانين يروحون سوبر ستار
"
Negative," متى يجي .. عام 2050 عشان ادخل رجلي مع الشاشه واحطها بفمك 
"
Negative,﻿
Negative," اسفل من بعضهم
"
Negative,"  بيجيبو الشيوخ ليسهزاءو فيهم
"
Negative,"﻿اكيد حياتي ما في حدا بشبهك لو في كان نتحرت زمان 
"
Negative,"الكلب حده﻿ روعه
"
Negative,"﻿سدئناك يا كذاب
"
Negative,"يلعن روحك
"
Negative,"الله يخزيك
"
Negative,"كله لايك لا اتفشلوني
"
Negative,"يا غبي كوادر الإخوان المسلمين في كل يقعة من هالأرض ,, وهمه من الشعب ,,, كيف بدهم يضربوا أرضهم ,,, إصحى !!
"
Negative," لا عنجد زلمة ............ شكلو بخوف
"
Negative,"﻿ مجرم 
"
Negative,"ويحطمو رؤوسهم بارجلهم
"
Negative,"يلعن شرف خواتك 
"
Negative,"﻿ هالانسان مجنون لابس بدلة رياضة وجاي يغني حتى لو صوتك زين اللبس عدل
"
Negative," يخرب زوءك 
"
Negative," هذا ليس مضحك ، بل مخزى ، يا للخزى و العار 
"
Negative," ؟ سخافة الشاميين ابدا ما ينفع لهم الكوميديا
"
Negative," والغناء تجد لك ١٠٠ مليون وكلهم زبالة
"
Negative," يلعن أم الأزعاج 
"
Negative," اللي غنى عدوله محاولة استخفاف دم من البرنامج 
"
Negative," شعب سخيييييييييف
"
Negative," عاهاتك يا وطني
"
Negative," foxboxer4 حرام عليك ماتشوفه شلون يصارخ كانه مشجع في ملعب
"
Negative,"نذاله ههههههههههههههههه
"
Negative,"﻿ يا ريتك ما كبرت 
"
Negative,"وذلك ليذوقوا ايران وسوريا وشيعتهم وبال امرهم
"
Negative," انشالله انو يطلع كلام فاضي لانو اذا ضربت سوريا الاردن رح اتصير حرب عالمية ثالثة وما رح اتخلص غير لما نتخزق
"
Negative," اقرفني والله
"
Negative,"ملاحظه : الكبسه ما بتكهرب والله""
"
Negative,"شو هالمنشور الوسخ 
"
Negative,"رئيس مو عارف يحكي حرف الاس .. روح تخيب ولك يلعنها انيسه على هيك جحش خلفتو
"
Negative,"ما بكره حد قدك
"
Negative,"طيب ليه السخريه دى ماكنا كويسين
"
Negative,"والله ايلى اختشه ماتوا 
"
Negative," مين وله؟
"
Negative," اللهم اجعلني دائما مظلوم
"
Negative,"يا حقير 
"
Negative,"﻿ طول عمري بخاف من العوب وسيرة العوب 
"
Negative,"﻿فعلا الطاقة الشمسية هي البديل و ليست النووية لان حتى الدول المتقدمة صارت تتخلص من النووي و تتجة للطاقة البديلة و خصوصا احنا الاردن بلد مشمس عالطول السنة و الكلفة ما اتوقع اكثر من الطاقة النووية
"
Negative," انا انجنيت
"
